Time (UTC),Open,High,Low,Close,Volume 
31.12.2024 15:30:00,1.03751,1.0376,1.0364,1.03714,2280.73
31.12.2024 15:40:00,1.03714,1.03761,1.03606,1.03613,2643.57
31.12.2024 15:50:00,1.03614,1.03633,1.03525,1.03547,3523.68
31.12.2024 16:00:00,1.03548,1.03611,1.03467,1.03514,2662.96
31.12.2024 16:10:00,1.03514,1.03554,1.03488,1.03529,1657.63
31.12.2024 16:20:00,1.03529,1.0354,1.035,1.03523,1197.51
31.12.2024 16:30:00,1.03522,1.03578,1.035,1.03513,1012.42
31.12.2024 16:40:00,1.03514,1.03519,1.03476,1.03509,1252.42
31.12.2024 16:50:00,1.03509,1.03526,1.03474,1.03502,2579.71
31.12.2024 17:00:00,1.03503,1.03544,1.0348,1.03539,2554.11
31.12.2024 17:10:00,1.03538,1.03548,1.035,1.0354,1609.38
31.12.2024 17:20:00,1.03542,1.03549,1.03473,1.03474,1933.82
31.12.2024 17:30:00,1.03474,1.03483,1.0345,1.03457,1789.76
31.12.2024 17:40:00,1.03458,1.03512,1.0344,1.03444,1024.99
31.12.2024 17:50:00,1.03444,1.03535,1.03443,1.03485,1301.71
31.12.2024 18:00:00,1.03485,1.03507,1.03459,1.03488,1406.75
31.12.2024 18:10:00,1.03486,1.0349,1.03454,1.03485,992.25
31.12.2024 18:20:00,1.03486,1.03532,1.03478,1.03527,805.42
31.12.2024 18:30:00,1.03526,1.03546,1.03511,1.03528,668.39
31.12.2024 18:40:00,1.03529,1.03566,1.03528,1.03552,547.31
31.12.2024 18:50:00,1.03552,1.03561,1.03526,1.03529,836.33
31.12.2024 19:00:00,1.03529,1.03581,1.03516,1.03568,724.93
31.12.2024 19:10:00,1.03569,1.03646,1.03569,1.03593,724.25
31.12.2024 19:20:00,1.03593,1.03597,1.03574,1.03589,745.56
31.12.2024 19:30:00,1.03588,1.03588,1.03547,1.03548,816.58
31.12.2024 19:40:00,1.03549,1.03563,1.03538,1.03543,655.89
31.12.2024 19:50:00,1.03543,1.03569,1.03538,1.03547,684.9
31.12.2024 20:00:00,1.03547,1.03601,1.03544,1.03595,636.16
31.12.2024 20:10:00,1.03595,1.03597,1.0357,1.03595,451.86
31.12.2024 20:20:00,1.03596,1.0363,1.03595,1.03612,453.87
31.12.2024 20:30:00,1.03612,1.03613,1.03589,1.03592,362.55
31.12.2024 20:40:00,1.03593,1.03606,1.03587,1.03606,289.43
31.12.2024 20:50:00,1.03605,1.03607,1.03569,1.03583,497.92
31.12.2024 21:00:00,1.03584,1.03609,1.03584,1.03593,245.96
31.12.2024 21:10:00,1.03592,1.03602,1.03589,1.03597,117.93
31.12.2024 21:20:00,1.03597,1.03597,1.03576,1.03584,241.63
31.12.2024 21:30:00,1.03585,1.03594,1.03567,1.0358,191.88
31.12.2024 21:40:00,1.0358,1.03585,1.03555,1.03564,524.37
31.12.2024 21:50:00,1.03562,1.03567,1.03526,1.03526,486
01.01.2025 22:00:00,1.03503,1.03519,1.03484,1.035,60.99
01.01.2025 22:10:00,1.03499,1.03532,1.03483,1.03527,104.82
01.01.2025 22:20:00,1.0353,1.03546,1.035,1.03543,166.23
01.01.2025 22:30:00,1.03542,1.03573,1.03526,1.03572,240.48
01.01.2025 22:40:00,1.03571,1.03573,1.03553,1.03561,597.67
01.01.2025 22:50:00,1.0356,1.03577,1.0355,1.0355,273.03
01.01.2025 23:00:00,1.0355,1.03563,1.03501,1.03543,1175.61
01.01.2025 23:10:00,1.03543,1.03543,1.03527,1.03539,441.36
01.01.2025 23:20:00,1.03539,1.03539,1.03513,1.03513,768.9
01.01.2025 23:30:00,1.03515,1.03517,1.03462,1.03485,940.71
01.01.2025 23:40:00,1.03485,1.0352,1.03478,1.03512,504.89
01.01.2025 23:50:00,1.03513,1.03531,1.03502,1.03507,615.9
02.01.2025 00:00:00,1.03508,1.03514,1.03491,1.03514,640.85
02.01.2025 00:10:00,1.03513,1.03518,1.03478,1.03489,554.57
02.01.2025 00:20:00,1.0349,1.03513,1.03472,1.03506,825.29
02.01.2025 00:30:00,1.03505,1.03516,1.03485,1.03503,524.61
02.01.2025 00:40:00,1.03504,1.0352,1.03497,1.03514,528.26
02.01.2025 00:50:00,1.03513,1.03564,1.03503,1.0352,607.79
02.01.2025 01:00:00,1.03521,1.03521,1.03442,1.03486,992.88
02.01.2025 01:10:00,1.03486,1.03504,1.03463,1.03473,1025.35
02.01.2025 01:20:00,1.03474,1.03538,1.03468,1.03508,583.11
02.01.2025 01:30:00,1.03509,1.03559,1.03489,1.03557,660.47
02.01.2025 01:40:00,1.03558,1.03606,1.03557,1.03585,861.79
02.01.2025 01:50:00,1.03584,1.03598,1.03572,1.03578,888.85
02.01.2025 02:00:00,1.03577,1.03611,1.03577,1.03605,608.62
02.01.2025 02:10:00,1.03604,1.03613,1.03593,1.03606,408.53
02.01.2025 02:20:00,1.03606,1.03635,1.036,1.0363,608.73
02.01.2025 02:30:00,1.0363,1.03654,1.03629,1.03653,341.43
02.01.2025 02:40:00,1.03656,1.03703,1.03656,1.03702,403.38
02.01.2025 02:50:00,1.037,1.03712,1.03692,1.03709,420.78
02.01.2025 03:00:00,1.03711,1.03732,1.03705,1.0373,519.86
02.01.2025 03:10:00,1.03731,1.03731,1.03682,1.03694,518.09
02.01.2025 03:20:00,1.03694,1.03713,1.03692,1.03704,235.8
02.01.2025 03:30:00,1.03707,1.0374,1.037,1.03716,452.51
02.01.2025 03:40:00,1.03717,1.03725,1.03697,1.03697,903.23
02.01.2025 03:50:00,1.03698,1.03717,1.03694,1.03715,211.94
02.01.2025 04:00:00,1.03716,1.03746,1.03716,1.03744,461.96
02.01.2025 04:10:00,1.03745,1.03756,1.03735,1.03737,547.59
02.01.2025 04:20:00,1.03739,1.03739,1.03709,1.03711,585.03
02.01.2025 04:30:00,1.03712,1.03716,1.03671,1.03671,778.14
02.01.2025 04:40:00,1.03672,1.03689,1.03664,1.03689,479.16
02.01.2025 04:50:00,1.0369,1.03705,1.03687,1.03692,406.41
02.01.2025 05:00:00,1.03693,1.03706,1.03655,1.03656,569.52
02.01.2025 05:10:00,1.03656,1.03668,1.03649,1.03661,631.17
02.01.2025 05:20:00,1.03662,1.0367,1.03635,1.03646,674.91
02.01.2025 05:30:00,1.03647,1.03653,1.03623,1.03628,458.9
02.01.2025 05:40:00,1.03627,1.03641,1.03617,1.03632,342.3
02.01.2025 05:50:00,1.03632,1.03648,1.03622,1.03638,594.15
02.01.2025 06:00:00,1.03637,1.03637,1.03607,1.03619,739.56
02.01.2025 06:10:00,1.03619,1.03633,1.03615,1.03625,502.92
02.01.2025 06:20:00,1.03623,1.03633,1.03603,1.03616,543.84
02.01.2025 06:30:00,1.03616,1.03639,1.03599,1.0362,824.91
02.01.2025 06:40:00,1.0362,1.0365,1.03616,1.03639,762.87
02.01.2025 06:50:00,1.0364,1.03645,1.03622,1.03637,714.78
02.01.2025 07:00:00,1.03637,1.03682,1.03629,1.03673,1855.68
02.01.2025 07:10:00,1.03672,1.0368,1.03635,1.03674,1411.07
02.01.2025 07:20:00,1.03673,1.03695,1.0366,1.03686,912.09
02.01.2025 07:30:00,1.03688,1.03694,1.03659,1.03661,1218.55
02.01.2025 07:40:00,1.0366,1.03723,1.03659,1.03718,1144.77
02.01.2025 07:50:00,1.03718,1.03722,1.03623,1.03627,1344.88
02.01.2025 08:00:00,1.03628,1.03709,1.03595,1.03596,2482.53
02.01.2025 08:10:00,1.03597,1.03616,1.03533,1.03533,2230.16
02.01.2025 08:20:00,1.03531,1.03538,1.03483,1.03487,1420.36
02.01.2025 08:30:00,1.03487,1.03604,1.03461,1.03558,1602.22
02.01.2025 08:40:00,1.03557,1.036,1.03549,1.03579,1590.56
02.01.2025 08:50:00,1.03578,1.03628,1.03552,1.03627,1215.43
02.01.2025 09:00:00,1.03626,1.03666,1.03569,1.03603,1794.74
02.01.2025 09:10:00,1.03601,1.03698,1.03599,1.03691,1120.38
02.01.2025 09:20:00,1.03691,1.03701,1.03614,1.0362,1704.76
02.01.2025 09:30:00,1.0362,1.03647,1.03578,1.03581,1341.32
02.01.2025 09:40:00,1.0358,1.03585,1.03538,1.03568,1149.64
02.01.2025 09:50:00,1.03567,1.0357,1.03493,1.03515,1194.98
02.01.2025 10:00:00,1.03514,1.03551,1.03514,1.03531,1514.19
02.01.2025 10:10:00,1.0353,1.03568,1.03519,1.03566,940.35
02.01.2025 10:20:00,1.03566,1.03568,1.03499,1.03506,1095.85
02.01.2025 10:30:00,1.03506,1.03506,1.03399,1.0341,2156.06
02.01.2025 10:40:00,1.0341,1.03426,1.03135,1.03172,3034.89
02.01.2025 10:50:00,1.03169,1.03277,1.03151,1.03168,3012.67
02.01.2025 11:00:00,1.03166,1.03284,1.03157,1.03282,1735.55
02.01.2025 11:10:00,1.03282,1.0334,1.03276,1.03339,1553.19
02.01.2025 11:20:00,1.03338,1.03339,1.03218,1.03218,1787.07
02.01.2025 11:30:00,1.03218,1.03224,1.0315,1.03222,1606.07
02.01.2025 11:40:00,1.03223,1.03291,1.03218,1.03281,764.49
02.01.2025 11:50:00,1.0328,1.03322,1.03213,1.03321,970.38
02.01.2025 12:00:00,1.03321,1.03342,1.03271,1.03296,1201.94
02.01.2025 12:10:00,1.03295,1.03316,1.03278,1.03309,878.96
02.01.2025 12:20:00,1.0331,1.03326,1.03266,1.03293,885.63
02.01.2025 12:30:00,1.03292,1.03314,1.03267,1.03304,1298.08
02.01.2025 12:40:00,1.03304,1.03304,1.03201,1.03211,1355.92
02.01.2025 12:50:00,1.03211,1.03275,1.03148,1.03182,1844.08
02.01.2025 13:00:00,1.03181,1.03236,1.03136,1.03207,1657.31
02.01.2025 13:10:00,1.03206,1.03213,1.0315,1.03177,1365.3
02.01.2025 13:20:00,1.03176,1.03219,1.03127,1.03179,1876.97
02.01.2025 13:30:00,1.03177,1.03296,1.03112,1.03239,3742.39
02.01.2025 13:40:00,1.03237,1.03286,1.03173,1.03179,2273.07
02.01.2025 13:50:00,1.03179,1.03185,1.03116,1.03133,2822.71
02.01.2025 14:00:00,1.03134,1.03144,1.03067,1.031,2472.25
02.01.2025 14:10:00,1.03099,1.03141,1.03062,1.03122,4519.35
02.01.2025 14:20:00,1.03122,1.032,1.03102,1.03158,2441.34
02.01.2025 14:30:00,1.03159,1.03239,1.03117,1.0312,4080.83
02.01.2025 14:40:00,1.03119,1.03168,1.03058,1.03058,3469.19
02.01.2025 14:50:00,1.03057,1.03078,1.03021,1.03038,4404.28
02.01.2025 15:00:00,1.03037,1.03087,1.0301,1.03012,4573.28
02.01.2025 15:10:00,1.03012,1.03074,1.03009,1.03068,3522.28
02.01.2025 15:20:00,1.03067,1.03082,1.02809,1.02855,7048.5
02.01.2025 15:30:00,1.02855,1.02921,1.02817,1.02921,7206.96
02.01.2025 15:40:00,1.02921,1.02971,1.02836,1.02837,6016.54
02.01.2025 15:50:00,1.02836,1.02917,1.02725,1.02741,8643.65
02.01.2025 16:00:00,1.0274,1.02762,1.02237,1.02525,10084.07
02.01.2025 16:10:00,1.02526,1.02624,1.02469,1.02618,5769.99
02.01.2025 16:20:00,1.02619,1.02621,1.02499,1.02531,4588.87
02.01.2025 16:30:00,1.02531,1.02552,1.02452,1.02516,4580.68
02.01.2025 16:40:00,1.02516,1.02525,1.0241,1.02472,3502.88
02.01.2025 16:50:00,1.02473,1.02642,1.02473,1.02611,2110.84
02.01.2025 17:00:00,1.02611,1.02659,1.02557,1.02647,1931.3
02.01.2025 17:10:00,1.02649,1.02679,1.02592,1.02612,1831.46
02.01.2025 17:20:00,1.02611,1.02651,1.02565,1.02569,1579.04
02.01.2025 17:30:00,1.02568,1.02613,1.02513,1.02613,1391.81
02.01.2025 17:40:00,1.02613,1.02664,1.02591,1.02594,950.94
02.01.2025 17:50:00,1.02591,1.02662,1.02587,1.02648,1613.93
02.01.2025 18:00:00,1.02651,1.02662,1.02613,1.02639,1057.91
02.01.2025 18:10:00,1.02637,1.02655,1.02607,1.0264,1215.41
02.01.2025 18:20:00,1.02639,1.02642,1.02601,1.02625,736.03
02.01.2025 18:30:00,1.02625,1.02625,1.02567,1.02572,613.64
02.01.2025 18:40:00,1.02573,1.02618,1.02561,1.02587,619.89
02.01.2025 18:50:00,1.02588,1.02594,1.02557,1.02563,800.37
02.01.2025 19:00:00,1.02563,1.02592,1.0255,1.02555,635.07
02.01.2025 19:10:00,1.02555,1.02555,1.02492,1.02509,712.68
02.01.2025 19:20:00,1.0251,1.02578,1.02503,1.02569,645.08
02.01.2025 19:30:00,1.02568,1.02595,1.02538,1.02553,807.37
02.01.2025 19:40:00,1.02556,1.02564,1.02493,1.02503,495.65
02.01.2025 19:50:00,1.02501,1.02519,1.02477,1.0251,1095.83
02.01.2025 20:00:00,1.02511,1.02566,1.02506,1.02559,941.93
02.01.2025 20:10:00,1.02558,1.02581,1.02536,1.02579,583.98
02.01.2025 20:20:00,1.02579,1.02631,1.02568,1.02621,625.83
02.01.2025 20:30:00,1.02621,1.02645,1.02597,1.02603,489.54
02.01.2025 20:40:00,1.02605,1.02629,1.02604,1.02625,251.8
02.01.2025 20:50:00,1.02627,1.0264,1.02613,1.02613,354.89
02.01.2025 21:00:00,1.02613,1.02654,1.02612,1.02654,181.14
02.01.2025 21:10:00,1.02653,1.02655,1.02624,1.02626,114.15
02.01.2025 21:20:00,1.02627,1.02656,1.02627,1.0265,205.41
02.01.2025 21:30:00,1.02648,1.0266,1.0263,1.02644,212.3
02.01.2025 21:40:00,1.02647,1.02679,1.02647,1.02674,335.77
02.01.2025 21:50:00,1.02674,1.02687,1.0264,1.0264,601.99
02.01.2025 22:00:00,1.0264,1.0264,1.02612,1.02628,45.7
02.01.2025 22:10:00,1.02628,1.02635,1.02628,1.02628,81.7
02.01.2025 22:20:00,1.02628,1.02663,1.02628,1.02655,97.15
02.01.2025 22:30:00,1.02655,1.02658,1.0265,1.0265,997.62
02.01.2025 22:40:00,1.0265,1.02666,1.02649,1.02665,621.07
02.01.2025 22:50:00,1.02664,1.02666,1.02643,1.02651,177.61
02.01.2025 23:00:00,1.0265,1.0267,1.02646,1.02663,308.79
02.01.2025 23:10:00,1.02663,1.02672,1.02661,1.02665,261.6
02.01.2025 23:20:00,1.02664,1.02669,1.02648,1.02662,290.6
02.01.2025 23:30:00,1.02662,1.02664,1.02649,1.0265,174.08
02.01.2025 23:40:00,1.0265,1.02661,1.02649,1.02661,326.67
02.01.2025 23:50:00,1.02662,1.0268,1.02661,1.02678,122.39
03.01.2025 00:00:00,1.02679,1.02692,1.02672,1.02678,342.35
03.01.2025 00:10:00,1.02678,1.02678,1.02659,1.02672,429.82
03.01.2025 00:20:00,1.02672,1.02682,1.02664,1.02675,251.61
03.01.2025 00:30:00,1.02676,1.02691,1.02673,1.02683,294.38
03.01.2025 00:40:00,1.02684,1.02716,1.02679,1.02716,210.3
03.01.2025 00:50:00,1.02717,1.02734,1.02711,1.02729,302.71
03.01.2025 01:00:00,1.02728,1.02728,1.02701,1.02715,399.64
03.01.2025 01:10:00,1.02715,1.02715,1.02689,1.02707,320.48
03.01.2025 01:20:00,1.02706,1.02717,1.02671,1.02683,318.47
03.01.2025 01:30:00,1.02684,1.02701,1.02673,1.02689,433.99
03.01.2025 01:40:00,1.02689,1.02691,1.02676,1.02689,294.45
03.01.2025 01:50:00,1.02686,1.02686,1.02665,1.02674,408.51
03.01.2025 02:00:00,1.02674,1.02717,1.02668,1.0269,403.95
03.01.2025 02:10:00,1.0269,1.02709,1.02684,1.02688,558.79
03.01.2025 02:20:00,1.02688,1.02713,1.02676,1.02713,438.88
03.01.2025 02:30:00,1.02716,1.02723,1.02703,1.02713,307.76
03.01.2025 02:40:00,1.02713,1.02742,1.02712,1.02742,334.05
03.01.2025 02:50:00,1.02742,1.02745,1.0272,1.02722,304.77
03.01.2025 03:00:00,1.02723,1.02727,1.02715,1.02721,160.72
03.01.2025 03:10:00,1.02722,1.02725,1.02705,1.02718,316.14
03.01.2025 03:20:00,1.02718,1.02743,1.02707,1.02735,459.3
03.01.2025 03:30:00,1.02738,1.02739,1.02706,1.02717,247.26
03.01.2025 03:40:00,1.02718,1.02719,1.02699,1.02703,234.57
03.01.2025 03:50:00,1.02702,1.02712,1.02687,1.02707,302.31
03.01.2025 04:00:00,1.02706,1.02709,1.02675,1.02685,232.47
03.01.2025 04:10:00,1.02688,1.02697,1.02679,1.02696,203.13
03.01.2025 04:20:00,1.02696,1.02696,1.0267,1.02688,312.9
03.01.2025 04:30:00,1.02689,1.02697,1.02681,1.02691,185.94
03.01.2025 04:40:00,1.02691,1.02691,1.02673,1.02685,294.15
03.01.2025 04:50:00,1.02684,1.02697,1.02682,1.02695,272.52
03.01.2025 05:00:00,1.02696,1.02697,1.02673,1.02676,413.61
03.01.2025 05:10:00,1.02675,1.02677,1.0265,1.02651,239.19
03.01.2025 05:20:00,1.02651,1.02719,1.02646,1.02716,213.15
03.01.2025 05:30:00,1.02718,1.02736,1.02718,1.02734,237.45
03.01.2025 05:40:00,1.02734,1.02734,1.02709,1.0272,363.79
03.01.2025 05:50:00,1.02723,1.02723,1.02697,1.02717,384.2
03.01.2025 06:00:00,1.02717,1.02735,1.02715,1.02735,326.97
03.01.2025 06:10:00,1.02734,1.02746,1.02734,1.02746,275.34
03.01.2025 06:20:00,1.02745,1.02746,1.02735,1.02737,169.35
03.01.2025 06:30:00,1.02732,1.02738,1.02722,1.02735,266.34
03.01.2025 06:40:00,1.02736,1.02749,1.02724,1.02749,262.92
03.01.2025 06:50:00,1.0275,1.02793,1.02744,1.0279,425.85
03.01.2025 07:00:00,1.0279,1.02826,1.02764,1.02768,971.55
03.01.2025 07:10:00,1.02767,1.02816,1.02715,1.02762,1531.27
03.01.2025 07:20:00,1.02761,1.02806,1.02687,1.02782,2021.64
03.01.2025 07:30:00,1.02781,1.02847,1.02779,1.02808,978.61
03.01.2025 07:40:00,1.02808,1.02839,1.02803,1.02829,901.91
03.01.2025 07:50:00,1.02828,1.02836,1.02806,1.02807,1071.32
03.01.2025 08:00:00,1.02806,1.0288,1.02806,1.02813,1647.79
03.01.2025 08:10:00,1.02812,1.02856,1.02781,1.02841,1126.29
03.01.2025 08:20:00,1.02842,1.02879,1.02808,1.02809,1317.46
03.01.2025 08:30:00,1.02808,1.02809,1.02741,1.02753,1489.2
03.01.2025 08:40:00,1.02753,1.02809,1.02729,1.02794,1689.8
03.01.2025 08:50:00,1.02795,1.02859,1.02794,1.02803,1284.99
03.01.2025 09:00:00,1.02803,1.02875,1.02802,1.02873,1747.7
